STE2_Level,STE2_ID,STE1_Level,STE1_ID,OrganismRowID,LastUpdateDate,EndDate,OrganismCode,CommonName,FinalID,ParentOrganismFinalID,ParentOrganismCode,Active,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,GenusComplex,Genus,SpeciesComplex,Species,Subspecies,Variety,TaxonomicLevelCode,OrganismGroup,OrganismCategory1,OrganismCategory2,OrganismType1,OrganismType2,OrganismType3,OrganismType4,TaxaList,LifeStageDefault,TaxonomicAuthority,CaliforniaTaxon,EnterDate,DateFinalIDRevised,FinalIDAuthority,Source,OrganismComments,RLSID
Genus,Homalonychus,Family,Homalonychidae,,,,,,Homalonychus theologus,Homalonychus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Homalonychidae,,,,Homalonychus,,Homalonychus theologus,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Homalonychidae,,,,,,Homalonychidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Homalonychidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hypochilus,Family,Hypochilidae,,,,,,Hypochilus,Hypochilidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Hypochilidae,,,,Hypochilus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hypochilus,Family,Hypochilidae,,,,,,Hypochilus bernardino,Hypochilus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Hypochilidae,,,,Hypochilus,,Hypochilus bernardino,,,60,,,,,,,,0,A,Catley,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hypochilus,Family,Hypochilidae,,,,,,Hypochilus kastoni,Hypochilus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Hypochilidae,,,,Hypochilus,,Hypochilus kastoni,,,60,,,,,,,,0,A,Platnick,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Hypochilus,Family,Hypochilidae,,,,,,Hypochilus petrunkevitchi,Hypochilus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Hypochilidae,,,,Hypochilus,,Hypochilus petrunkevitchi,,,60,,,,,,,,0,A,Gertsch,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Hypochilidae,,,,,,Hypochilidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Hypochilidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Archoleptoneta,Family,Leptonetidae,,,,,,Archoleptoneta,Leptonetidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Archoleptoneta,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Archoleptoneta,Family,Leptonetidae,,,,,,Archoleptoneta schusteri,Archoleptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Archoleptoneta,,Archoleptoneta schusteri,,,60,,,,,,,,0,A,Gertsch,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta,Leptonetidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta californica,Calileptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,Calileptoneta californica,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta helferi,Calileptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,Calileptoneta helferi,,,60,,,,,,,,0,A,(Gertsch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta noyoana,Calileptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,Calileptoneta noyoana,,,60,,,,,,,,0,A,(Gertsch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta oasa,Calileptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,Calileptoneta oasa,,,60,,,,,,,,0,A,(Gertsch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Calileptoneta,Family,Leptonetidae,,,,,,Calileptoneta wapiti,Calileptoneta,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,Calileptoneta,,Calileptoneta wapiti,,,60,,,,,,,,0,A,(Gertsch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,0,Family,Leptonetidae,,,,,,Leptonetidae,Araneae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Leptonetidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Arcuphantes,Family,Linyphiidae,,,,,,Arcuphantes,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Arcuphantes,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Arcuphantes,Family,Linyphiidae,,,,,,Arcuphantes arcuatulus,Arcuphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Arcuphantes,,Arcuphantes arcuatulus,,,60,,,,,,,,0,A,(Keyserling),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Arcuphantes,Family,Linyphiidae,,,,,,Arcuphantes pictilis,Arcuphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Arcuphantes,,Arcuphantes pictilis,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Arcuphantes,Family,Linyphiidae,,,,,,Arcuphantes potteri,Arcuphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Arcuphantes,,Arcuphantes potteri,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Arcuphantes,Family,Linyphiidae,,,,,,Arcuphantes sylvaticus,Arcuphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Arcuphantes,,Arcuphantes sylvaticus,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes alameda,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes alameda,,,60,,,,,,,,0,A,Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes alascensis,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes alascensis,,,60,,,,,,,,0,A,(Banks),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes brevipes,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes brevipes,,,60,,,,,,,,0,A,(Emerton),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes diasosnemis,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes diasosnemis,,,60,,,,,,,,0,A,Fage,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes keenii,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes keenii,,,60,,,,,,,,0,A,(Emerton),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes malkini,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes malkini,,,60,,,,,,,,0,A,Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Bathyphantes,Family,Linyphiidae,,,,,,Bathyphantes orica,Bathyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Bathyphantes,,Bathyphantes orica,,,60,,,,,,,,0,A,Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Ceratinopsis,Family,Linyphiidae,,,,,,Ceratinopsis,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Ceratinopsis,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Ceratinopsis,Family,Linyphiidae,,,,,,Ceratinopsis palomara,Ceratinopsis,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Ceratinopsis,,Ceratinopsis palomara,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Ceratinopsis,Family,Linyphiidae,,,,,,Ceratinopsis secuta,Ceratinopsis,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Ceratinopsis,,Ceratinopsis secuta,,,60,,,,,,,,0,A,Chamberlin,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Collinsia,Family,Linyphiidae,,,,,,Collinsia,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Collinsia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Collinsia,Family,Linyphiidae,,,,,,Collinsia plumosa,Collinsia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Collinsia,,Collinsia plumosa,,,60,,,,,,,,0,A,(Emerton),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Collinsia,Family,Linyphiidae,,,,,,Collinsia stylifera,Collinsia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Collinsia,,Collinsia stylifera,,,60,,,,,,,,0,A,(Chamberlin),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coreorgonal,Family,Linyphiidae,,,,,,Coreorgonal,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Coreorgonal,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Coreorgonal,Family,Linyphiidae,,,,,,Coreorgonal monoceros,Coreorgonal,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Coreorgonal,,Coreorgonal monoceros,,,60,,,,,,,,0,A,(Simon),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dietrichia,Family,Linyphiidae,,,,,,Dietrichia,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Dietrichia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Dietrichia,Family,Linyphiidae,,,,,,Dietrichia hesperia,Dietrichia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Dietrichia,,Dietrichia hesperia,,,60,,,,,,,,0,A,Crosby & Bishop,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Disembolus,Family,Linyphiidae,,,,,,Disembolus,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Disembolus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Disembolus,Family,Linyphiidae,,,,,,Disembolus lacteus,Disembolus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Disembolus,,Disembolus lacteus,,,60,,,,,,,,0,A,Millidge,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Disembolus,Family,Linyphiidae,,,,,,Disembolus solanus,Disembolus,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Disembolus,,Disembolus solanus,,,60,,,,,,,,0,A,Millidge,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eperigone,Family,Linyphiidae,,,,,,Eperigone,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Eperigone,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eperigone,Family,Linyphiidae,,,,,,Eperigone eschatologica,Eperigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Eperigone,,Eperigone eschatologica,,,60,,,,,,,,0,A,(Crosby),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eperigone,Family,Linyphiidae,,,,,,Eperigone trilobata,Eperigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Eperigone,,Eperigone trilobata,,,60,,,,,,,,0,A,(Emerton).,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone aletris,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone aletris,,,60,,,,,,,,0,A,Crosby & Bishop,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone angela,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone angela,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone autumnalis,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone autumnalis,,,60,,,,,,,,0,A,Emerton,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone barrowsi,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone barrowsi,,,60,,,,,,,,0,A,Crosby & Bishop,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone crosbyi,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone crosbyi,,,60,,,,,,,,0,A,Schenkel,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone dentosa,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone dentosa,,,60,,,,,,,,0,A,O.P.-Cambridge,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Erigone,Family,Linyphiidae,,,,,,Erigone whitneyana,Erigone,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Erigone,,Erigone whitneyana,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eulaira,Family,Linyphiidae,,,,,,Eulaira,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Eulaira,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eulaira,Family,Linyphiidae,,,,,,Eulaira altura,Eulaira,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Eulaira,,Eulaira altura,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Frontinella,Family,Linyphiidae,,,,,,Frontinella,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Frontinella,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Frontinella,Family,Linyphiidae,,,,,,Frontinella communis,Frontinella,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Frontinella,,Frontinella communis,,,60,,,,,,,,0,A,(Hentz),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Grammonota,Family,Linyphiidae,,,,,,Grammonota,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Grammonota,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Grammonota,Family,Linyphiidae,,,,,,Grammonota gentilis,Grammonota,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Grammonota,,Grammonota gentilis,,,60,,,,,,,,0,A,Banks,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Grammonota,Family,Linyphiidae,,,,,,Grammonota pictilis,Grammonota,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Grammonota,,Grammonota pictilis,,,60,,,,,,,,0,A,(O.P.-Cambridge),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Idionella,Family,Linyphiidae,,,,,,Idionella,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Idionella,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Idionella,Family,Linyphiidae,,,,,,Idionella nesiotes,Idionella,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Idionella,,Idionella nesiotes,,,60,,,,,,,,0,A,(Crosby),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Idionella,Family,Linyphiidae,,,,,,Idionella sclerata,Idionella,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Idionella,,Idionella sclerata,,,60,,,,,,,,0,A,(Ivie & Barrows),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Incestophantes,Family,Linyphiidae,,,,,,Incestophantes,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Incestophantes,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Incestophantes,Family,Linyphiidae,,,,,,Incestophantes mercedes,Incestophantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Incestophantes,,Incestophantes mercedes,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes aeronauticus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes aeronauticus,,,60,,,,,,,,0,A,(Petrunkevitch),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes aliso,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes aliso,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes anacortes,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes anacortes,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes delmarus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes delmarus,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes distinctus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes distinctus,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes eureka,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes eureka,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes laguna,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes laguna,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes microps,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes microps,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes nigrescens,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes nigrescens,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes obscurus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes obscurus,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes orcinus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes orcinus,,,60,,,,,,,,0,A,(Emerton),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes pacificus,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes pacificus,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes santinez,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes santinez,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Linyphantes,Family,Linyphiidae,,,,,,Linyphantes santinez verdugo,Linyphantes,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Linyphantes,,Linyphantes santinez verdugo,,,60,,,,,,,,0,A,Chamberlin & Ivie,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Meioneta,Family,Linyphiidae,,,,,,Meioneta,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Meioneta,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Microlinyphia,Family,Linyphiidae,,,,,,Microlinyphia,Linyphiidae,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Microlinyphia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Microlinyphia,Family,Linyphiidae,,,,,,Microlinyphia dana,Microlinyphia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Microlinyphia,,Microlinyphia dana,,,60,,,,,,,,0,A,(Chamberlin & Ivie),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Microlinyphia,Family,Linyphiidae,,,,,,Microlinyphia mandibulata,Microlinyphia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Microlinyphia,,Microlinyphia mandibulata,,,60,,,,,,,,0,A,(Chamberlin & Ivie),-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Microlinyphia,Family,Linyphiidae,,,,,,Microlinyphia pusilla,Microlinyphia,,-1,Arthropoda,Chelicerata,,Euchelicerata,Arachnida,,Araneae,,,Linyphiidae,,,,Microlinyphia,,Microlinyphia pusilla,,,60,,,,,,,,0,A,(Sundevall),-1,,,CSUMB-WEE,CSUMB-WEE,,
